report_name,report_token,report_url,space_name,owner,creator,last_run_at,days_since_last_run,is_archived,query_count,data_source_count,purity,pure_source,data_sources,has_dead_source
[Zeus] Vehicle Timeline,5deda0483180,https://app.mode.com/editor/ecooltra706/reports/5deda0483180,[ZEUS] HQ Customer Service,ecooltra706,lluiscarreras,2026-04-28T08:43:09.706Z,47,no,7,1,pure,ZEUS - PRO,ZEUS - PRO,no
[FINANCE] Data Download Tool,34a23ff70189,https://app.mode.com/editor/ecooltra706/reports/34a23ff70189,[ZEUS] HQ Finance,ecooltra706,pulgarin2024,2026-04-28T08:41:24.251Z,47,no,3,1,pure,Snowflake,Snowflake,no
,04a9e640fb15,https://app.mode.com/editor/ecooltra706/reports/04a9e640fb15,Personal,ecooltra706,omarimon,2026-04-29T12:03:36.379Z,46,no,1,1,pure,Snowflake,Snowflake,no
Multimodal,da14b5709d93,https://app.mode.com/editor/ecooltra706/reports/da14b5709d93,Personal,ecooltra706,arnau_mcp,2026-04-30T08:10:59.448Z,45,no,1,1,pure,Snowflake,Snowflake,no
Testers report,91b4139e6e51,https://app.mode.com/editor/ecooltra706/reports/91b4139e6e51,Personal,ecooltra706,omarimon,2026-05-05T08:00:39.283Z,40,no,2,1,pure,Snowflake,Snowflake,no
[PPR] Next Home Systems,205e36d9074d,https://app.mode.com/editor/ecooltra706/reports/205e36d9074d,[HQ] - Marketing retention,ecooltra706,fabiofacchini,2026-05-05T15:00:14.970Z,39,no,15,2,mixed,,Snowflake; ZEUS - PRO,no
MKT_BBDD_Clientes,79de40f5c805,https://app.mode.com/editor/ecooltra706/reports/79de40f5c805,MNC_Alquileres,ecooltra706,modehq,2026-05-06T09:43:16.173Z,39,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Encadenar Reservas,53f723ea8eae,https://app.mode.com/editor/ecooltra706/reports/53f723ea8eae,Personal,ecooltra706,pulgarin2024,2026-05-07T08:11:40.555Z,38,no,3,1,pure,Snowflake,Snowflake,no
,2c35e78680d6,https://app.mode.com/editor/ecooltra706/reports/2c35e78680d6,Personal,ecooltra706,omarimon,2026-05-06T18:02:59.811Z,38,no,1,1,pure,Snowflake,Snowflake,no
PACK PASS STRIPE seguiment,ba4a61962862,https://app.mode.com/editor/ecooltra706/reports/ba4a61962862,Personal,ecooltra706,omarimon,2026-05-08T19:04:17.507Z,36,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
[ZEUS] CS/Legal - Datos y Rentals de usuario,1342d7844739,https://app.mode.com/editor/ecooltra706/reports/1342d7844739,[ZEUS] HQ Customer Service,ecooltra706,omarimon,2026-05-11T09:30:38.529Z,34,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
,3ceff20aa6bb,https://app.mode.com/editor/ecooltra706/reports/3ceff20aa6bb,Personal,ecooltra706,omarimon,2026-05-11T17:49:54.895Z,33,no,2,1,pure,Snowflake,Snowflake,no
Data migration check,42d7eb3dc2db,https://app.mode.com/editor/ecooltra706/reports/42d7eb3dc2db,DATA,ecooltra706,fabiofacchini,2026-05-13T09:21:11.905Z,32,no,6,3,mixed,,ETENDO PRO Replica lectura; Snowflake; ZEUS - PRO,no
,6c1c5b7486d5,https://app.mode.com/editor/ecooltra706/reports/6c1c5b7486d5,Personal,ecooltra706,omarimon,2026-05-13T11:56:14.864Z,32,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Check out error - Must_be_inside_geo_fence,b3b2730562a0,https://app.mode.com/editor/ecooltra706/reports/b3b2730562a0,[GAIA],ecooltra706,fabiofacchini,2026-05-13T13:39:08.990Z,31,no,2,1,pure,Snowflake,Snowflake,no
Copy of Untitled Report,3fdc00644a79,https://app.mode.com/editor/ecooltra706/reports/3fdc00644a79,Personal,ecooltra706,omarimon,2026-05-14T21:19:49.507Z,30,no,1,1,pure,Snowflake,Snowflake,no
[PARTNER] MNC_Beach_Bike,72433f7043dd,https://app.mode.com/editor/ecooltra706/reports/72433f7043dd,MNC_Colaboradores Y TIENDAS,ecooltra706,modehq,2026-05-15T16:48:24.477Z,29,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
IA_MNC_Ocupación y logística,5368d5ddff5d,https://app.mode.com/editor/ecooltra706/reports/5368d5ddff5d,MNC_Alquileres,ecooltra706,modehq,2026-05-18T06:40:31.948Z,27,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
MNC_Shops_Data,a307e4263057,https://app.mode.com/editor/ecooltra706/reports/a307e4263057,MNC_Colaboradores Y TIENDAS,ecooltra706,modehq,2026-05-18T23:31:55.930Z,26,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
,6bed58e34189,https://app.mode.com/editor/ecooltra706/reports/6bed58e34189,Personal,ecooltra706,omarimon,2026-05-19T11:01:26.415Z,26,no,1,1,pure,Snowflake,Snowflake,no
Load Marketing investment,0b3c33262b5d,https://app.mode.com/editor/ecooltra706/reports/0b3c33262b5d,Export data,ecooltra706,pulgarin2024,2026-05-22T00:04:35.266Z,23,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
MNC_bbdd bruta de reservas/contratos,00996f4be031,https://app.mode.com/editor/ecooltra706/reports/00996f4be031,MNC_Alquileres,ecooltra706,modehq,2026-05-24T15:55:38.405Z,20,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
[DRAFT] Zoho bot flow name investigation,59c2adb33837,https://app.mode.com/editor/ecooltra706/reports/59c2adb33837,++ CS team,ecooltra706,omarimon,2026-05-26T11:30:16.371Z,19,no,5,1,pure,Snowflake,Snowflake,no
Check tables update,a4b936e1b15b,https://app.mode.com/editor/ecooltra706/reports/a4b936e1b15b,git,ecooltra706,omarimon,2026-05-26T08:01:15.814Z,19,no,2,1,pure,Snowflake,Snowflake,no
Monthly Revenue Progress,973b3069a60d,https://app.mode.com/editor/ecooltra706/reports/973b3069a60d,git,ecooltra706,omarimon,2026-05-26T08:01:29.928Z,19,no,4,1,pure,Snowflake,Snowflake,no
ENTORN de reciclatge Oriol,da8b0cfd2512,https://app.mode.com/editor/ecooltra706/reports/da8b0cfd2512,Personal,ecooltra706,omarimon,2026-05-26T12:04:24.202Z,19,no,23,2,mixed,,Snowflake; ZEUS - PRO,no
App version evolution,7b89f8a2f8d8,https://app.mode.com/editor/ecooltra706/reports/7b89f8a2f8d8,git,ecooltra706,omarimon,2026-05-26T13:46:12.568Z,18,no,2,1,pure,Snowflake,Snowflake,no
[RESERVAS]_SB_Análisis_códigos_descuento_v2,63bcba01acac,https://app.mode.com/editor/ecooltra706/reports/63bcba01acac,MNC_Alquileres,ecooltra706,modehq,2026-05-26T14:03:05.027Z,18,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
[FACTURACIÓN] Detalles_Menorca,3d7c6c9e7932,https://app.mode.com/editor/ecooltra706/reports/3d7c6c9e7932,MNC_Alquileres,ecooltra706,modehq,2026-05-28T11:24:08.538Z,17,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Copy of [RESERVAS]_Seguimiento de reservas 26 vs 25 vs 24 v3,a33af7e8704c,https://app.mode.com/editor/ecooltra706/reports/a33af7e8704c,MALLORCA REPORTS,ecooltra706,modehq,2026-05-29T08:59:46.068Z,16,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Mallorca_Flota_ubicación_Venus,80f6715cdf99,https://app.mode.com/editor/ecooltra706/reports/80f6715cdf99,MALLORCA REPORTS,ecooltra706,modehq,2026-05-29T09:01:29.468Z,16,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
[RESERVAS] Revisión_diaria_de_reservas Web,9dd23a6a7c2d,https://app.mode.com/editor/ecooltra706/reports/9dd23a6a7c2d,MNC_Alquileres,ecooltra706,modehq,2026-05-29T08:31:14.982Z,16,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Es Canar (Parking),89de1d1e1c84,https://app.mode.com/editor/ecooltra706/reports/89de1d1e1c84,IBIZA_Reports,ecooltra706,modehq,2026-05-29T14:59:29.603Z,15,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
,8f7398072d0f,https://app.mode.com/editor/ecooltra706/reports/8f7398072d0f,Personal,ecooltra706,modehq,2026-05-30T15:57:48.990Z,14,no,1,1,pure,Snowflake,Snowflake,no
[Gaia] UX Ride analysis - COOLTRA Ticket taxonomy,c4b79763d090,https://app.mode.com/editor/ecooltra706/reports/c4b79763d090,[GAIA],ecooltra706,omarimon,2026-06-01T08:29:47.287Z,13,no,5,1,pure,Snowflake,Snowflake,no
BERLIN users,07b62afbcac7,https://app.mode.com/editor/ecooltra706/reports/07b62afbcac7,[GAIA],ecooltra706,omarimon,2026-06-01T10:04:51.028Z,13,no,1,1,pure,Snowflake,Snowflake,no
,7768f3b76008,https://app.mode.com/editor/ecooltra706/reports/7768f3b76008,Personal,ecooltra706,omarimon,2026-06-01T11:38:28.925Z,13,no,1,1,pure,Snowflake,Snowflake,no
[DRAFT] Zoho tickets investigation,246713870c50,https://app.mode.com/editor/ecooltra706/reports/246713870c50,++ CS team,ecooltra706,fabiofacchini,2026-06-01T15:20:09.405Z,12,no,10,1,pure,Snowflake,Snowflake,no
RecordGo Ibiza,16e6adeeb524,https://app.mode.com/editor/ecooltra706/reports/16e6adeeb524,IBIZA_Reports,ecooltra706,modehq,2026-06-02T10:12:42.923Z,12,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Hotel Fergus Bahamas Ibiza_v2,767528d9e26e,https://app.mode.com/editor/ecooltra706/reports/767528d9e26e,IBIZA_Reports,ecooltra706,modehq,2026-06-02T07:02:46.369Z,12,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
MNC_Price_List,003a16c97619,https://app.mode.com/editor/ecooltra706/reports/003a16c97619,MNC_Alquileres,ecooltra706,modehq,2026-06-02T09:39:17.917Z,12,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Etendo_Facturación,5546f9629d5c,https://app.mode.com/editor/ecooltra706/reports/5546f9629d5c,MNC_Colaboradores Y TIENDAS,ecooltra706,modehq,2026-06-02T04:39:48.146Z,12,no,6,1,pure,Snowflake,Snowflake,no
,a54e0e92349b,https://app.mode.com/editor/ecooltra706/reports/a54e0e92349b,Personal,ecooltra706,omarimon,2026-06-01T21:34:34.535Z,12,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
,7f06f537f2ba,https://app.mode.com/editor/ecooltra706/reports/7f06f537f2ba,Personal,ecooltra706,omarimon,2026-06-01T17:59:25.597Z,12,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
[ZEUS] Shifts,1960644885fd,https://app.mode.com/editor/ecooltra706/reports/1960644885fd,[ZEUS] City Managers,ecooltra706,lluiscarreras,2026-06-02T13:18:10.122Z,11,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Reina Cristina,f3cb01cf5264,https://app.mode.com/editor/ecooltra706/reports/f3cb01cf5264,++ CS team,ecooltra706,omarimon,2026-06-04T08:23:06.450Z,10,no,1,1,pure,Snowflake,Snowflake,no
[ZEUS] Rentals fines management Madrid and Italy,ce412a70c9c0,https://app.mode.com/editor/ecooltra706/reports/ce412a70c9c0,DATA,ecooltra706,fabiofacchini,2026-06-03T14:41:27.823Z,10,no,13,3,mixed,,ETENDO PRO Replica lectura; Snowflake; ZEUS - PRO,no
[FACTURACIÓN] Mensual_Menorca_v2,77492569a0e7,https://app.mode.com/editor/ecooltra706/reports/77492569a0e7,MNC_Alquileres,ecooltra706,modehq,2026-06-03T15:50:28.722Z,10,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
MNC_Ocupación y logística,80c3e64ebbcc,https://app.mode.com/editor/ecooltra706/reports/80c3e64ebbcc,MNC_Flota,ecooltra706,modehq,2026-06-03T14:09:40.772Z,10,no,4,1,pure,ZEUS - PRO,ZEUS - PRO,no
fines,fa80dc8e78f0,https://app.mode.com/editor/ecooltra706/reports/fa80dc8e78f0,rebalancing,ecooltra706,omarimon,2026-06-04T10:19:36.566Z,10,no,3,1,pure,Snowflake,Snowflake,no
[ZEUS] Problem Reports Data,2c89501c5934,https://app.mode.com/editor/ecooltra706/reports/2c89501c5934,[ZEUS] City Managers,ecooltra706,lluiscarreras,2026-06-05T09:50:41.354Z,9,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
[Zeus] Taller FF Madrid,2adece53c6fa,https://app.mode.com/editor/ecooltra706/reports/2adece53c6fa,[ZEUS] City Managers,ecooltra706,lluiscarreras,2026-06-04T15:02:47.135Z,9,no,1,1,pure,ETENDO PRO Replica lectura,ETENDO PRO Replica lectura,no
Audit Free Team Tester Tariffs Subscriptions Special,e7f895015b93,https://app.mode.com/editor/ecooltra706/reports/e7f895015b93,Personal,ecooltra706,omarimon,2026-06-05T10:50:44.033Z,9,no,6,1,pure,Snowflake,Snowflake,no
,68b778324c62,https://app.mode.com/editor/ecooltra706/reports/68b778324c62,Personal,ecooltra706,omarimon,2026-06-06T15:53:39.773Z,7,no,1,1,pure,Snowflake,Snowflake,no
Zoho tickets - Chats per felyx city,f755984cf518,https://app.mode.com/editor/ecooltra706/reports/f755984cf518,++ CS team,ecooltra706,omarimon,2026-06-08T10:05:57.548Z,6,no,2,1,pure,Snowflake,Snowflake,no
Zoho tickets - Chats per Cooltra city,0009506adba1,https://app.mode.com/editor/ecooltra706/reports/0009506adba1,++ CS team,ecooltra706,omarimon,2026-06-08T10:05:58.133Z,6,no,2,1,pure,Snowflake,Snowflake,no
Rides per rider evolution,222242c7ae26,https://app.mode.com/editor/ecooltra706/reports/222242c7ae26,[GAIA],ecooltra706,arnau_mcp,2026-06-08T07:23:55.680Z,6,no,2,1,pure,Snowflake,Snowflake,no
MULTAS,a69fcefc2f51,https://app.mode.com/editor/ecooltra706/reports/a69fcefc2f51,[GAIA],ecooltra706,arnau_mcp,2026-06-08T07:18:43.014Z,6,no,2,1,pure,Snowflake,Snowflake,no
Seguimiento temporal users bloqueadas por dirección,4114163f2b17,https://app.mode.com/editor/ecooltra706/reports/4114163f2b17,[GAIA],ecooltra706,omarimon,2026-06-08T08:06:04.305Z,6,no,1,1,pure,Snowflake,Snowflake,no
[CS] Zoho_Integration Compensations Analysis last 90 days,1e7b0502dc75,https://app.mode.com/editor/ecooltra706/reports/1e7b0502dc75,[ZEUS] HQ Customer Service,ecooltra706,omarimon,2026-06-09T09:04:50.545Z,5,no,3,1,pure,Snowflake,Snowflake,no
Copy of MNC_Ocupación y logística,74792771de0a,https://app.mode.com/editor/ecooltra706/reports/74792771de0a,MALLORCA REPORTS,ecooltra706,modehq,2026-06-08T15:33:20.106Z,5,no,4,1,pure,ZEUS - PRO,ZEUS - PRO,no
[DELEGACIONES] Evolución diaria de reservas,8714db1e04b9,https://app.mode.com/editor/ecooltra706/reports/8714db1e04b9,MNC_Alquileres,ecooltra706,modehq,2026-06-08T16:05:09.044Z,5,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
[CLIENTES] Comportamiento_en_reservas,2ead583a3246,https://app.mode.com/editor/ecooltra706/reports/2ead583a3246,MNC_Alquileres,ecooltra706,modehq,2026-06-08T15:17:09.543Z,5,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
Check UNKNWON with scooter RENTALS,a123aff72618,https://app.mode.com/editor/ecooltra706/reports/a123aff72618,++ CS team,ecooltra706,omarimon,2026-06-10T06:03:46.574Z,4,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
[PPR] Seguimiento experimento ALL HS V2,53784987871b,https://app.mode.com/editor/ecooltra706/reports/53784987871b,[HQ] - Marketing retention,ecooltra706,fabiofacchini,2026-06-10T10:15:21.723Z,4,no,17,1,pure,Snowflake,Snowflake,no
[ZEUS] Export - Tasks,39141095cb05,https://app.mode.com/editor/ecooltra706/reports/39141095cb05,[ZEUS] City Managers,ecooltra706,fabiofacchini,2026-06-10T08:08:27.704Z,4,no,4,1,pure,ZEUS - PRO,ZEUS - PRO,no
SB Bonus,e640c3e7160f,https://app.mode.com/editor/ecooltra706/reports/e640c3e7160f,B2C - SB | Marco,ecooltra706,pulgarin2024,2026-06-09T15:14:30.304Z,4,no,3,1,pure,Snowflake,Snowflake,no
[DRAFT] Checkout errors,ed2a56334532,https://app.mode.com/editor/ecooltra706/reports/ed2a56334532,++ CS team,ecooltra706,pulgarin2024,2026-06-11T09:34:15.101Z,3,no,4,1,pure,Snowflake,Snowflake,no
Offlines,86e91a97f0e8,https://app.mode.com/editor/ecooltra706/reports/86e91a97f0e8,[TELEMATICS] Internal,ecooltra706,modehq,2026-06-11T10:08:27.846Z,3,no,10,1,pure,Snowflake,Snowflake,no
[B2C] Data Download Tool,db278055586e,https://app.mode.com/editor/ecooltra706/reports/db278055586e,B2C - SB | Marco,ecooltra706,fabiofacchini,2026-06-11T11:20:26.952Z,3,no,5,1,pure,Snowflake,Snowflake,no
Monthly subscriptions  promos pre_contract redeemed,d4e970baa656,https://app.mode.com/editor/ecooltra706/reports/d4e970baa656,Personal,ecooltra706,arnau_mcp,2026-06-11T10:19:47.219Z,3,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
[Gaia] Rentals per version - app monitoring,7340a3e1f57c,https://app.mode.com/editor/ecooltra706/reports/7340a3e1f57c,[GAIA],ecooltra706,omarimon,2026-06-12T09:54:43.950Z,2,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
[Gaia] New App Monitoring v3,582e6e451b2f,https://app.mode.com/editor/ecooltra706/reports/582e6e451b2f,[GAIA],ecooltra706,fabiofacchini,2026-06-12T11:38:25.004Z,2,no,18,2,mixed,,Snowflake; ZEUS - PRO,no
VLTs,bd8b5c4d3c80,https://app.mode.com/editor/ecooltra706/reports/bd8b5c4d3c80,git,ecooltra706,omarimon,2026-06-11T14:47:14.137Z,2,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Fergus Punta Arabi Hotel,2255f538fbbb,https://app.mode.com/editor/ecooltra706/reports/2255f538fbbb,IBIZA_Reports,ecooltra706,modehq,2026-06-11T13:32:36.833Z,2,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Apartamentos Atlas,2125feb77a30,https://app.mode.com/editor/ecooltra706/reports/2125feb77a30,IBIZA_Reports,ecooltra706,modehq,2026-06-11T13:28:07.553Z,2,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Nova VLT Gurusup i Stripe accounts,79fda29f056c,https://app.mode.com/editor/ecooltra706/reports/79fda29f056c,Personal,ecooltra706,omarimon,2026-06-12T06:56:24.013Z,2,no,3,2,mixed,,QuestDB; ZEUS - PRO,no
Miguel Angel,ce87a5f8bb79,https://app.mode.com/editor/ecooltra706/reports/ce87a5f8bb79,Personal,ecooltra706,modehq,2026-06-12T08:02:00.095Z,2,no,6,1,pure,ZEUS - PRO,ZEUS - PRO,no
[RESERVAS]_Seguimiento de reservas 26 vs 25 vs 24 v3,7dd56003de4b,https://app.mode.com/editor/ecooltra706/reports/7dd56003de4b,MNC_Alquileres,ecooltra706,modehq,2026-06-12T13:58:56.105Z,1,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Flota_ubicación_Venus_v2,d11624b6ac82,https://app.mode.com/editor/ecooltra706/reports/d11624b6ac82,MNC_Flota,ecooltra706,modehq,2026-06-12T15:10:14.159Z,1,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Rebalancing-Git,0f0f6dcfbf17,https://app.mode.com/editor/ecooltra706/reports/0f0f6dcfbf17,rebalancing,ecooltra706,omarimon,2026-06-13T11:35:52.486Z,1,no,10,2,mixed,,Snowflake; ZEUS - PRO,no
,d67ee8de6a98,https://app.mode.com/editor/ecooltra706/reports/d67ee8de6a98,Personal,ecooltra706,omarimon,2026-06-13T07:38:33.952Z,1,no,1,1,pure,QuestDB,QuestDB,no
Felyx operationality,ba6f280b969d,https://app.mode.com/editor/ecooltra706/reports/ba6f280b969d,++ aSlack reports,ecooltra706,pulgarin2024,2026-06-14T11:07:49.996Z,0,no,3,1,pure,Snowflake,Snowflake,no
[ALL] MONTHLY REVENUE PROGRESS - Cooltra & Maas - ROMA,77e961233650,https://app.mode.com/editor/ecooltra706/reports/77e961233650,++ aSlack reports,ecooltra706,fabiofacchini,2026-06-13T22:04:00.420Z,0,no,6,2,mixed,,Snowflake; ZEUS - PRO,no
[ALL] MONTHLY REVENUE PROGRESS - Cooltra & Maas - MILAN,48929fef7fc1,https://app.mode.com/editor/ecooltra706/reports/48929fef7fc1,++ aSlack reports,ecooltra706,fabiofacchini,2026-06-13T22:04:06.602Z,0,no,6,2,mixed,,Snowflake; ZEUS - PRO,no
[ALL] MONTHLY REVENUE PROGRESS - Cooltra & Maas - TORINO,2dc466069ad7,https://app.mode.com/editor/ecooltra706/reports/2dc466069ad7,++ aSlack reports,ecooltra706,fabiofacchini,2026-06-13T22:04:02.210Z,0,no,6,2,mixed,,Snowflake; ZEUS - PRO,no
[ALL] MONTHLY REVENUE PROGRESS - Cooltra & Maas - ITALY,db489bfe3eeb,https://app.mode.com/editor/ecooltra706/reports/db489bfe3eeb,++ aSlack reports,ecooltra706,fabiofacchini,2026-06-14T10:05:57.430Z,0,no,6,2,mixed,,Snowflake; ZEUS - PRO,no
[ALL] MONTHLY REVENUE PROGRESS - Felyx,6e9fa8b6d453,https://app.mode.com/editor/ecooltra706/reports/6e9fa8b6d453,++ aSlack reports,ecooltra706,fabiofacchini,2026-06-14T10:04:59.729Z,0,no,6,2,mixed,,Snowflake; ZEUS - PRO,no
[ALL] MONTHLY REVENUE PROGRESS - Cooltra & Maas,b2253448d1ba,https://app.mode.com/editor/ecooltra706/reports/b2253448d1ba,++ aSlack reports,ecooltra706,omarimon,2026-06-14T10:05:02.582Z,0,no,6,2,mixed,,Snowflake; ZEUS - PRO,no
VLT rentals,6021f9fb9440,https://app.mode.com/editor/ecooltra706/reports/6021f9fb9440,++ CS team,ecooltra706,omarimon,2026-06-14T12:02:56.292Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
[B2C ST] DAILY-Online Bookings-Last 100 created,c23578d991f0,https://app.mode.com/editor/ecooltra706/reports/c23578d991f0,[B2C-ST] ST reporting,ecooltra706,omarimon,2026-06-14T12:05:09.539Z,0,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Análisis foto fin de ride nueva app,9602ed40d370,https://app.mode.com/editor/ecooltra706/reports/9602ed40d370,[GAIA],ecooltra706,omarimon,2026-06-14T08:06:01.222Z,0,no,2,1,pure,Snowflake,Snowflake,no
[ZEUS] Operations shifts (without date selector),f0e687f64014,https://app.mode.com/editor/ecooltra706/reports/f0e687f64014,[ZEUS] City Managers,ecooltra706,lluiscarreras,2026-06-14T06:03:40.034Z,0,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
felyx Low Battery,b03aba0fe8b7,https://app.mode.com/editor/ecooltra706/reports/b03aba0fe8b7,[ZEUS] City Managers,ecooltra706,omarimon,2026-06-14T07:04:18.934Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Unprocessed Aruba invoices,a057f39a7301,https://app.mode.com/editor/ecooltra706/reports/a057f39a7301,[ZEUS] HQ Customer Service,ecooltra706,lluiscarreras,2026-06-14T06:03:37.726Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Unprocessed Magnifinance invoices,bce01b836a6d,https://app.mode.com/editor/ecooltra706/reports/bce01b836a6d,[ZEUS] HQ Customer Service,ecooltra706,lluiscarreras,2026-06-14T06:03:20.204Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
New location alert,db212698ddd5,https://app.mode.com/editor/ecooltra706/reports/db212698ddd5,Export data,ecooltra706,fabiofacchini,2026-06-14T09:06:30.327Z,0,no,3,2,mixed,,Snowflake; ZEUS - PRO,no
SB Reservas fuera de hora (Menorca Ibiza),5f1b2f49788a,https://app.mode.com/editor/ecooltra706/reports/5f1b2f49788a,Export data,ecooltra706,pulgarin2024,2026-06-14T07:07:03.588Z,0,no,1,1,pure,Snowflake,Snowflake,no
SB Debtors tickets,d46580299c4b,https://app.mode.com/editor/ecooltra706/reports/d46580299c4b,Export data,ecooltra706,pulgarin2024,2026-06-14T07:07:30.895Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Flota operacional (Rebalancing),2e43bc31a3b9,https://app.mode.com/editor/ecooltra706/reports/2e43bc31a3b9,Export data,ecooltra706,pulgarin2024,2026-06-14T04:58:10.561Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Zoho API,9621e57dc645,https://app.mode.com/editor/ecooltra706/reports/9621e57dc645,Export data,ecooltra706,pulgarin2024,2026-06-13T23:33:42.462Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
TRGT data,5403e9392fe3,https://app.mode.com/editor/ecooltra706/reports/5403e9392fe3,Export data,ecooltra706,fabiofacchini,2026-06-14T08:04:37.372Z,0,no,1,1,pure,Snowflake,Snowflake,no
Hotel Mongibello,787c518af4d3,https://app.mode.com/editor/ecooltra706/reports/787c518af4d3,IBIZA_Reports,ecooltra706,modehq,2026-06-14T05:04:39.462Z,0,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Hotel Abrat,8373c7921fee,https://app.mode.com/editor/ecooltra706/reports/8373c7921fee,IBIZA_Reports,ecooltra706,modehq,2026-06-14T05:04:39.678Z,0,no,3,1,pure,ZEUS - PRO,ZEUS - PRO,no
IBIZA_Cala San Miguel Resort,ed3492313571,https://app.mode.com/editor/ecooltra706/reports/ed3492313571,IBIZA_Reports,ecooltra706,modehq,2026-06-14T05:04:39.321Z,0,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Innside by Melia Ibiza Beach,de1bd8f0dca1,https://app.mode.com/editor/ecooltra706/reports/de1bd8f0dca1,IBIZA_Reports,ecooltra706,modehq,2026-06-14T05:04:40.039Z,0,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
IBIZA_Mondrian - Hyde Hotel,581a1d8bc082,https://app.mode.com/editor/ecooltra706/reports/581a1d8bc082,IBIZA_Reports,ecooltra706,modehq,2026-06-13T17:04:40.483Z,0,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Ushuaia,148f371f4190,https://app.mode.com/editor/ecooltra706/reports/148f371f4190,IBIZA_Reports,ecooltra706,modehq,2026-06-14T05:04:39.168Z,0,no,2,1,pure,ZEUS - PRO,ZEUS - PRO,no
Globales Mallorca,27017aaaa256,https://app.mode.com/editor/ecooltra706/reports/27017aaaa256,MALLORCA REPORTS,ecooltra706,modehq,2026-06-14T04:04:32.364Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Mallorca All 26 ok,1f399b458de0,https://app.mode.com/editor/ecooltra706/reports/1f399b458de0,MALLORCA REPORTS,ecooltra706,modehq,2026-06-14T05:05:04.758Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Codigos descuentos TOM,dfa17a44c509,https://app.mode.com/editor/ecooltra706/reports/dfa17a44c509,MALLORCA REPORTS,ecooltra706,modehq,2026-06-14T06:06:11.724Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Codigos descuentos BAPTISTE,1dfb3f0cc2d1,https://app.mode.com/editor/ecooltra706/reports/1dfb3f0cc2d1,MALLORCA REPORTS,ecooltra706,modehq,2026-06-14T04:04:43.722Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
Grupotel Mallorca,4a1aeec4ae7f,https://app.mode.com/editor/ecooltra706/reports/4a1aeec4ae7f,MALLORCA REPORTS,ecooltra706,modehq,2026-06-14T04:04:32.425Z,0,no,1,1,pure,ZEUS - PRO,ZEUS - PRO,no
